z_mm,dLETPrimaries,dLETProtons,dLETAll,tLETPrimaries,tLETProtons,tLETAll
19.677500000000002,18.42943555839163,20.420108057300602,40.614928689125016,18.277893179425934,18.583325251487107,18.68687644829578
19.762500000000003,18.5045540885572,20.484190498313293,41.544156047359486,18.353212557614576,18.658406463058526,18.76594649056673
19.847500000000004,18.58203200687348,20.569720208973234,40.84098523378398,18.429646077044293,18.73598350442489,18.839951736626798
19.9325,18.66144787744823,20.66200917883298,41.19189558901302,18.507165627029966,18.815080506796413,18.919688629783213
20.0175,18.741255685054785,20.733974171501664,41.6043420722979,18.585672336459876,18.892987274439083,18.99839194576727
20.1025,18.820327813912083,20.802547293908965,41.48430903696907,18.665340255849582,18.972191197108888,19.078673867888742
20.1875,18.901548089208244,20.90822172998896,41.43940986773113,18.74612348819855,19.054467782215024,19.16156247379216
20.2725,18.98841113904994,20.980907015132626,41.17605607696334,18.828195501345363,19.135872301084884,19.242100846358888
20.3575,19.06824187863292,21.05318651986,41.307588324559056,18.911260263115413,19.218151449770865,19.322631020896786
20.4425,19.153074068931684,21.139032552458545,41.634190377797154,18.99570691503361,19.30354558803086,19.408671156067044
20.5275,19.24377909137964,21.21343999730201,41.68197535982863,19.081411297027216,19.38849594246977,19.494799803373947
20.612499999999997,19.32982728928739,21.305363450187183,41.81939005463726,19.16819176995308,19.47627874214377,19.581934619175406
20.697499999999998,19.41766977231148,21.393277665736907,41.068282937994525,19.25641817658069,19.56463351181065,19.66789857563633
20.782500000000002,19.509094429361696,21.47757490068309,41.23399747982226,19.346062347605272,19.653987887749697,19.758267666219943
20.8675,19.602914049687712,21.56872821334791,41.570977382319974,19.437136698346958,19.74509901808478,19.85013537897505
20.9525,19.69784186114991,21.66626539139762,41.98393396309214,19.52960486430364,19.83879955527699,19.945607702235137
21.0375,19.79091462954444,21.766519147899093,41.820797977313866,19.623359819659118,19.93246214616036,20.037931269657097
21.1225,19.888114596980124,21.837430000686748,41.516192193506406,19.718740101405036,20.02667127559718,20.13207474481142
21.207500000000003,19.989571758404015,21.95845295543045,42.05412244035656,19.815761366729927,20.124911246800146,20.231646322030684
